"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"O15031",-0.305006161187585,23.3179206655134,-1.60619943425209,0.163200839434386,0.584016227066852,-5.33599984219208
"O75915",0.575252314358295,21.0531565396124,1.60250726501233,0.164009676875536,0.584495391663433,-5.34064073873083
"P11279",-0.573451280377398,20.9966444640691,-1.59855407669249,0.164879988229366,0.585188810682913,-5.3456055729742
"Q15257",0.438965122480912,21.0904716705609,1.58761456635377,0.167311661641175,0.58753627495004,-5.35932191306366
"O14672",-0.234325528074496,24.7928364457076,-1.57206996876264,0.17082646431835,0.58753627495004,-5.37875384808942
"P36578",-0.705457540735402,24.2863448092501,-1.5693349107023,0.171452189818922,0.58753627495004,-5.38216564801448
"P21926",0.439843640364902,28.6884667554241,1.55758620594161,0.174165156624649,0.58753627495004,-5.39679626758518
"P17987",0.508331206462909,24.6439556526962,1.55672467638382,0.174365708952013,0.58753627495004,-5.3978675092698
"Q8WUM4",0.276546344383831,28.1522393301074,1.55666261010873,0.174380165672338,0.58753627495004,-5.3979446750107
"P51665",0.554243773484181,21.215975881772,1.55589674504464,0.174558648467407,0.58753627495004,-5.39889676421269
"P58335",0.872049687760079,21.5065306180193,1.55048407723055,0.175825050809256,0.58753627495004,-5.40562050478374
"Q15185",0.695449079808636,21.068210080938,1.54482691755095,0.177158047698365,0.58753627495004,-5.41263843879417
"P13639;Q15029",-0.218815546813101,26.0935074277778,-1.54416528776134,0.177314576989709,0.58753627495004,-5.4134585769036
"P55327",0.949482979156368,20.9630042128906,1.54178465660481,0.177878883613831,0.58753627495004,-5.41640842669147
"P63027",0.684122849524002,21.2929566158319,1.54175687410483,0.177885479312912,0.58753627495004,-5.41644284177793
"P62834",0.443523454525732,25.2552570618729,1.53817421454612,0.17873797908138,0.58753627495004,-5.4208787957217
"O00161",0.357686814761294,23.5467416446076,1.53756286913361,0.178883838634503,0.58753627495004,-5.42163534930083
"P61225;P10114",0.321877277008419,24.3762967134729,1.53600582081476,0.179255844461408,0.58753627495004,-5.42356170524187
"P58546",0.349760759461653,24.41920084836,1.53439132900074,0.179642353690231,0.58753627495004,-5.42555832967868
"P61769",0.243750575101135,25.0759891552175,1.52994762293664,0.180710283553255,0.58753627495004,-5.43104958823786
"P02751",-0.482813765582645,22.1094552847147,-1.52897042190298,0.180945938602887,0.58753627495004,-5.43225631830529
"O14786",0.68279666356716,21.5206876350603,1.52734370313552,0.181338876120852,0.58753627495004,-5.43426445706519
"O75351;Q6PIW4",0.279564605577221,24.292854657419,1.52566282207023,0.181745750055987,0.58753627495004,-5.43633857534495
"Q16543",-0.599315767345285,23.7436547358927,-1.5227076035601,0.1824631974222,0.58753627495004,-5.43998297593881
"Q9UNF0",-0.73037825127675,21.4382842238481,-1.52252264813675,0.182508189091459,0.58753627495004,-5.4402109717406
"P23229",-0.207109419233987,24.6794898131317,-1.51748977626234,0.1837365263881,0.58753627495004,-5.44641081006171
"O00468",-0.302884054995253,23.3039919302187,-1.51716714266495,0.183815536698141,0.58753627495004,-5.44680797396087
"P30153;P30154",0.244471559241568,25.6242277509538,1.51405985888885,0.184578139003519,0.58753627495004,-5.45063133296618
"P30044",0.317843958066518,26.1621963820645,1.51109729257465,0.185308020962124,0.58753627495004,-5.45427370077367
"P68133;P68032;P63267;P62736",0.404801843996822,27.4444067668296,1.51007304602788,0.185560999274268,0.58753627495004,-5.45553230801642
"P28482",0.234261481785332,23.597986204325,1.50669027669902,0.186398838047965,0.58753627495004,-5.45968665327943
"Q01082",-0.33380990608563,23.9795626807956,-1.50610512190159,0.186544131669067,0.58753627495004,-5.46040489412002
"Q96EY5",0.431532270254372,24.5055369475949,1.50460464905246,0.186917188996219,0.58753627495004,-5.46224611404475
"Q16651",0.331906473105462,23.5121237797677,1.50322700704854,0.187260329779302,0.58753627495004,-5.46393595336773
"O43598",0.410676659854385,22.0945695076708,1.49785716735654,0.188603544023601,0.58753627495004,-5.47051666926188
"P14174",0.547741543608975,26.3266842173658,1.49717089086202,0.18877586536892,0.58753627495004,-5.4713570044247
"P62805",0.495259358786601,24.0302811969452,1.4912681645702,0.190264177853264,0.58753627495004,-5.47857826464769
"P00491",0.325247074037719,21.8106348463574,1.48631953997784,0.191520461527287,0.58753627495004,-5.48462320911063
"P37802;Q9UI15",0.391369385604957,26.2289570087981,1.48374428466555,0.19217732344638,0.58753627495004,-5.48776568158079
"P26599;O95758",0.445166333367286,24.6930060435526,1.48369832803503,0.192189064736857,0.58753627495004,-5.4878217398223
"P46108",0.276693914353775,21.461501749302,1.48264562965171,0.192458200133832,0.58753627495004,-5.48910563055844
"Q15056",-0.580246725667841,21.4437338965026,-1.48075246661033,0.192943105420655,0.58753627495004,-5.49141360833913
"O00154",0.545028143716419,20.8557956494672,1.47795662090653,0.193661326286554,0.58753627495004,-5.49481979445606
"O14907",0.259042264989226,24.3306668819087,1.47747011467355,0.193786561260142,0.58753627495004,-5.49541222979266
"Q16401",0.558354427903815,21.3235802374079,1.47650110038442,0.194036229371491,0.58753627495004,-5.49659198695173
"P35222",-0.225207147226872,24.9957957893838,-1.46944644312504,0.195863022797583,0.589337971359479,-5.50517103000764
"P16104;Q8IUE6;Q96QV6",0.34033173525977,24.4080457729281,1.46894953526302,0.195992304562968,0.589337971359479,-5.50577465307173
"O75367",0.610683814099914,21.3584589364438,1.45849979614768,0.198729685134646,0.593793036847223,-5.51844830349824
"Q5VW32",0.199032821041513,25.8146589669803,1.45806164095259,0.198845243286021,0.593793036847223,-5.51897885635954
"Q09666",-0.190514727272721,25.7053752385227,-1.45504919259349,0.199641448090916,0.594017155329473,-5.52262469862531
"Q08380",0.270922584264888,26.5097136302015,1.4513921803878,0.200612030490705,0.594017155329473,-5.52704622975792
"P05106",0.421908050480042,20.8231313756426,1.45001722270648,0.200978090659972,0.594017155329473,-5.52870737615872
"P68431",0.51220017657916,20.8664489741392,1.43830031150726,0.204122982123574,0.596250126952904,-5.5428350238958
"O75131;Q8IYJ1;Q96A23;O95741;Q9UBL6",0.365352681075297,23.7588609567886,1.43555722905651,0.204865856462393,0.596250126952904,-5.54613516986466
"P48960;Q9UHX3",0.937015051878948,22.3086265395409,1.43503971744722,0.205006290251776,0.596250126952904,-5.54675746334177
"P25398",0.368967897709371,24.7920802472643,1.43188966153815,0.205863039709761,0.596250126952904,-5.55054316089383
"P16144",-0.26953214698263,24.333927777847,-1.42777858484832,0.206986188916491,0.596250126952904,-5.55547820102522
"P18669;Q8N0Y7;P15259",-0.213346417974236,26.3626450668537,-1.42579303308691,0.207530685433291,0.596250126952904,-5.55785942485412
"Q92626",0.632388556917522,21.4054603263313,1.4248558886341,0.207788141010166,0.596250126952904,-5.55898280087861
"Q15181",0.245442615658231,22.6826932189786,1.42451485468771,0.207881904811324,0.596250126952904,-5.55939152323892
"P62873;P16520",0.374065695550101,27.1679536888253,1.42433931561358,0.207930182840389,0.596250126952904,-5.55960188609702
"O75955",1.1449946156024,21.744763718037,1.41871553700514,0.209482407432179,0.59829948880136,-5.56633511028988
"P61604",-0.515620024501036,21.1266065728443,-1.41575783324158,0.210303082834625,0.59829948880136,-5.56987144623657
"Q06323",0.326822652109264,24.8923623137974,1.41426839667427,0.210717487395398,0.59829948880136,-5.571650995258
"P26038;REV__Q9H446",-0.197057906471603,26.8709644899762,-1.40850822335405,0.212327280348281,0.600395711966335,-5.57852505615157
"Q9C0B5;Q9ULC8",0.301865149349897,23.0717135169138,1.40452570586962,0.213446933845905,0.600395711966335,-5.58327015024965
"P35579;P35749",0.224542357046115,25.9462201589556,1.39795367132737,0.215306575670393,0.600395711966335,-5.59108698379604
"P00750",-0.738589319888284,20.9037561571733,-1.39584830647652,0.21590547906315,0.600395711966335,-5.59358751066338
"O00560",0.203576818945223,27.0852570304741,1.39443267391217,0.216309043110177,0.600395711966335,-5.59526785661138
"P35241",0.300636287576932,24.6448173964079,1.3934970607987,0.216576147259487,0.600395711966335,-5.59637798451163
"P62899",-0.755631046411029,22.6406191647879,-1.38883344600386,0.217912092439632,0.600395711966335,-5.60190625544293
"P01024",0.479264443120883,23.7643431267188,1.38797748656023,0.218158116453546,0.600395711966335,-5.60291996567394
"Q96C19",-0.669138092100155,21.0831809974658,-1.38741602939881,0.218319632362921,0.600395711966335,-5.6035847375045
"O43491",-0.551868664818127,20.9209491527554,-1.38683054604413,0.218488177452311,0.600395711966335,-5.60427782128993
"P31948",0.260019859203023,23.6830108932412,1.38477093761137,0.219082038084714,0.600395711966335,-5.6067148457815
"P17096",0.480646016049779,20.9243790408501,1.38168404100406,0.219974890545107,0.600940868176853,-5.61036418842557
"P52566",-0.193375669632033,24.6943900347584,-1.37928582562614,0.220670861853697,0.60094643511101,-5.61319669478
"P07355;A6NMY6",0.211754939402578,30.7654208656911,1.3752234158431,0.22185441560314,0.602275623549591,-5.61798940058817
"P08473",0.291445225049785,25.5431377827345,1.37216652968864,0.222748864283861,0.602814113968199,-5.62159135172356
"Q14134",0.846791400182177,21.6189051741055,1.36913406598898,0.223639440487394,0.603338802062565,-5.62516071371633
"P31944",-0.269067521770847,25.0166086323469,-1.36092730166388,0.226066026941562,0.607991240159604,-5.6348013040784
"P0DP25;P0DP24;P0DP23;P02585",0.271221301118967,30.1760528037895,1.35377219513134,0.228201323349043,0.609397681273879,-5.64318342040838
"O60610",0.50216488057826,21.7981298305391,1.3532647355329,0.228353463146449,0.609397681273879,-5.64377707976255
"Q9NZZ3",-0.329875137118364,24.2589473832147,-1.35210984279884,0.228700053595855,0.609397681273879,-5.64512774041585
"P62829",-1.4134380266635,23.2356968903477,-1.34354812307701,0.231284507197831,0.613349329124376,-5.65512299023093
"Q14204",0.203745661271221,24.5942877257926,1.34248173729207,0.23160826830503,0.613349329124376,-5.65636571942114
"P05109",-0.17556370692165,26.5049559458932,-1.33539074248407,0.233771665116409,0.613349329124376,-5.66461678213591
"P54652",0.477885232749628,21.2082871820189,1.33375874673975,0.234272169882198,0.613349329124376,-5.66651266709922
"P01008",0.512873262568043,21.0884617024088,1.32913427006781,0.235695715731786,0.613349329124376,-5.67187856419802
"Q71DI3",-1.696064828539,21.9867145787274,-1.32910372711222,0.235705143808983,0.613349329124376,-5.67191397268433
"O14737",0.439248667937129,21.3726987881869,1.32697098656788,0.23636433155644,0.613349329124376,-5.67438544306248
"P21333",-0.507268862944898,23.2255570596887,-1.32233240106612,0.237803809514846,0.613349329124376,-5.67975378957573
"P14868",0.240638120826105,21.4751746128561,1.32075784751909,0.238294241154223,0.613349329124376,-5.68157388253637
"O95865",0.303247220770928,22.2736053390986,1.31473943076719,0.240177278266655,0.613349329124376,-5.68852059981305
"P12429",0.181201885063086,24.939084868133,1.3146197581211,0.240214857607576,0.613349329124376,-5.68865856617843
"P52565",0.245616829397051,25.5683307050659,1.31178230045005,0.241107430003162,0.613349329124376,-5.69192787792966
"Q9H223",-0.220926938253708,24.6219037677809,-1.31099925282081,0.241354279119228,0.613349329124376,-5.69282946272523
"Q9UN76",-1.80185138602192,22.2912493026561,-1.3101903102093,0.241609531378565,0.613349329124376,-5.69376057076489
"Q9H6S3",0.287898382437433,25.8239597585734,1.31006103055942,0.241650346652263,0.613349329124376,-5.69390934655726
"Q9H9H4",0.468011389113883,25.8497990242845,1.30802801115339,0.242293017560909,0.613349329124376,-5.69624795940575
"Q6YHK3",0.277762199147215,26.2022827582993,1.30800183540243,0.242301302208447,0.613349329124376,-5.69627805751625
"P08134;P62745",0.306601715390755,25.408830674693,1.30601254763523,0.24293166269014,0.613349329124376,-5.69856452121195
"P17655",1.39482226512182,24.0056587572814,1.30144348482309,0.244385104778654,0.614195488705482,-5.70380930189177
"P62081",1.78942742989987,22.2370623272203,1.30050293676735,0.244685269749874,0.614195488705482,-5.70488775923196
"P13987",-0.189566828305317,28.9586635480056,-1.29590674020481,0.246156877345287,0.614828149666445,-5.71015201639499
"P63010",0.424171014866193,24.8419588190346,1.2952828801252,0.246357237799372,0.614828149666445,-5.71086580238219
"P15311",0.23410649791759,27.6283859148397,1.28494500702828,0.249698799883627,0.62137689856098,-5.72266743474959
"P25787",-0.651698164847041,21.2719505434905,-1.2778025407666,0.252031207360833,0.621966220228283,-5.73079189076637
"O43765",-0.473958572175583,21.253046890895,-1.27267647922321,0.2537171593165,0.621966220228283,-5.73660778280616
"Q13637",0.49609577510623,21.4841511706684,1.26873432718315,0.255020580507883,0.621966220228283,-5.74107188976924
"P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;P0DN37",0.32059940453156,27.1081129585453,1.26731605386054,0.255490975631478,0.621966220228283,-5.74267611951704
"P18564",0.181412811295317,24.4759625859474,1.26530733746111,0.256158527248652,0.621966220228283,-5.74494654714751
"P15880",-0.183625658211707,24.1954592181216,-1.26267078523613,0.257037088094236,0.621966220228283,-5.7479236464454
"P51149",1.75926517995599,24.0255653320311,1.2605199742655,0.257755777741604,0.621966220228283,-5.75034976488621
"P10909",1.05610633934356,23.376567850809,1.25721315219699,0.258864239631458,0.621966220228283,-5.7540754683837
"P07204",0.421835909930909,21.4630596358555,1.2540533654333,0.259927377689313,0.621966220228283,-5.75763051256902
"P31949",0.241444692741172,29.1728225070756,1.25371068483447,0.260042908755983,0.621966220228283,-5.75801576449559
"P68363;Q9H853",0.198539382076095,26.9260996441104,1.2524711049283,0.260461201196381,0.621966220228283,-5.75940885543189
"Q7L5D6",0.663851849069079,21.209360316197,1.25190444288684,0.260652618726352,0.621966220228283,-5.76004544157066
"O60437",0.264357759229686,24.9142934482093,1.25041378248702,0.261156758623679,0.621966220228283,-5.76171928800772
"Q53TN4",-1.56792395678957,22.2214412508116,-1.24955771633294,0.261446670841687,0.621966220228283,-5.76268005939887
"Q14019",-0.623388809190249,21.5988737566582,-1.24789498530801,0.262010582103009,0.621966220228283,-5.76454512263828
"Q30154;P79483;P01911",0.384407339993761,21.2947164467002,1.24603950994787,0.262641136717345,0.621966220228283,-5.76662476655676
"O75368",0.840125711130845,23.0983316578275,1.24561957044018,0.262784033404726,0.621966220228283,-5.76709520362024
"P07900;Q14568;Q58FF6;Q58FG0",-0.177609286320223,25.3728605408733,-1.24538664827237,0.262863321713108,0.621966220228283,-5.76735609677992
"P60981",-0.315673884218878,26.5953728773236,-1.23794750258978,0.265406839263667,0.625322067646462,-5.77567434756531
"O15144",0.195264120954416,25.5198862226295,1.23701915677268,0.26572577470427,0.625322067646462,-5.77671045265077
"Q9NUQ9",-0.488836808904537,23.1286522046101,-1.23382458560799,0.266825869581788,0.626209222378938,-5.78027252187625
"P54920",-0.408739542606305,21.0647566990539,-1.22906044546505,0.268473944965917,0.628374152271578,-5.78557513282941
"P25445",0.308542587817371,21.9021932336004,1.22563277408639,0.269665242920157,0.629461186978047,-5.7893830825436
"P61981",0.161900747444115,26.3298447835688,1.21836218092268,0.272207593059889,0.633687568789957,-5.79744039248442
"P23528",0.198133533277449,28.2405691899146,1.2154891350109,0.273218027172543,0.634334615365744,-5.80061681204816
"Q9H0E2",-0.323191615677633,23.2726245741381,-1.210185668172,0.275091885580577,0.636977467681229,-5.80646904316687
"P68104;Q5VTE0;Q05639",0.176759776336414,28.2293393189109,1.20544052271883,0.276778021851706,0.639172711796206,-5.81169274572843
"P29966",0.204862170714961,26.3082091766918,1.20256707898157,0.277803464904726,0.639834576083757,-5.81485023937639
"Q9H4G0",0.208886881901943,21.4680823057297,1.19833211544149,0.2793208523114,0.640280766108663,-5.81949590566533
"P62854;Q5JNZ5",0.501567384744501,21.6462380507819,1.19790051674434,0.279475900218331,0.640280766108663,-5.81996882753064
"P27635;Q96L21",0.874535014233075,22.7088873567416,1.19394695276286,0.280899684112546,0.641844660795421,-5.82429631895649
"Q99471",-0.905135902557362,21.7957743718621,-1.18897619924279,0.282698763240464,0.644255602542741,-5.82972537612115
"P07195",0.318032495469836,25.6661276901315,1.18635260494992,0.28365237045946,0.644732159627014,-5.83258552586128
"Q99653",1.43743004656889,22.8390175406574,1.1829423218969,0.284896102328181,0.645863938785877,-5.83629775441633
"P60709;Q6S8J3;A5A3E0;P0CG38;Q9BYX7;P0CG39",0.220635292014681,30.6369990662661,1.17759239129727,0.286856776309288,0.648610883247632,-5.84210868271737
"Q92930",-0.374299665102345,21.3291275840779,-1.17100726112203,0.289286201071302,0.652400651374343,-5.84923983483661
"Q99426",0.300535346007742,21.161507750217,1.16618285367897,0.291077340433838,0.653289776201386,-5.85444916544536
"O15372",-1.94876257676723,25.7684933438032,-1.16261531434623,0.292408006299368,0.653289776201386,-5.8582930787506
"P17301",-0.227981031871842,23.5891662951965,-1.16253650800449,0.292437459697594,0.653289776201386,-5.8583779105032
"Q14764",-0.147507641227083,26.1767981751691,-1.16111229496594,0.292970192330257,0.653289776201386,-5.85991042209047
"P09543",0.995053649784612,24.3957978360732,1.1566370217057,0.294649638439235,0.653289776201386,-5.86471864755612
"Q15833",0.32052519768683,20.7101737261697,1.15603519116295,0.294876120545476,0.653289776201386,-5.86536439999385
"P07910;P0DMR1;O60812;B7ZW38;B2RXH8",-0.148342396420897,23.5423588632274,-1.1555326844735,0.295065339756848,0.653289776201386,-5.86590342455272
"Q71RC9",-0.497468653629952,21.9068616058323,-1.15380826963826,0.295715464516101,0.653289776201386,-5.86775207894814
"O95861",0.351220030936044,24.3426942329776,1.14482008551236,0.299124098502854,0.657337028644781,-5.87736072863608
"O75874",-0.175310151206933,25.33906802589,-1.14339539530813,0.299667476601866,0.657337028644781,-5.87887956885516
"P49441",0.556913029280178,21.0428759482796,1.14123672633392,0.300492407533258,0.657337028644781,-5.88117869200841
"P13489",-0.223789503673032,23.9087570074447,-1.14099820852093,0.300583675916089,0.657337028644781,-5.88143256611137
"P57735",-0.250560044672163,21.1843950887087,-1.1324915881064,0.303854268927919,0.660777930711658,-5.89046556856241
"Q15758",-0.218099895483657,25.559909577627,-1.13098897373318,0.30443513819424,0.660777930711658,-5.89205684028008
"P19256",0.401769045644247,22.4338011905085,1.13096042670932,0.304446182856757,0.660777930711658,-5.89208705902106
"P43034",-0.173544101042033,23.4784578071219,-1.12528948433634,0.30664702432242,0.66389080765804,-5.898080735767
"Q15286",-0.151469436250594,24.8816885189667,-1.11501916267422,0.310667332478492,0.663952279195072,-5.90888783639482
"P84243;Q16695;Q5TEC6;Q6NXT2",1.06197902419372,21.89617058964,1.11485435709138,0.310732208761649,0.663952279195072,-5.90906075112647
"P15531",-0.420497116392841,21.4454455831897,-1.11178089257395,0.31194419585941,0.663952279195072,-5.91228250814444
"P43487",-0.448393208057738,21.4467270763247,-1.11158445374241,0.31202179544034,0.663952279195072,-5.91248823530893
"P05120",0.488366347635647,23.2529482405707,1.11155642917937,0.312032867366672,0.663952279195072,-5.91251758311363
"P23396",-0.221222844056982,24.4379344441321,-1.1115014116734,0.312054604615992,0.663952279195072,-5.91257519704144
"Q9NY35",0.281326630501304,21.3172980514228,1.10964403618579,0.312789201207126,0.663952279195072,-5.91451917562745
"Q16851",0.53541247296393,24.8597172732688,1.10959421441618,0.312808925994907,0.663952279195072,-5.91457129226928
"Q9Y230",0.376362429231182,21.2652185739766,1.09985544551024,0.316684832098581,0.669947964270932,-5.92473027318483
"P61081",0.344765973150601,21.5155298365356,1.09861626386338,0.317180906871919,0.669947964270932,-5.92601885684361
"Q15365",-0.210470020484529,24.7614972679978,-1.09534951941682,0.318491805753632,0.671080057865318,-5.92941141003133
"P01903;P01906",-0.435858445217665,21.2250718602415,-1.09167246509327,0.319972811764232,0.672550652131048,-5.93322237362944
"P40925",-0.179096465590398,24.5778531070554,-1.08976594380467,0.32074297844125,0.672550652131048,-5.93519510357637
"Q92597",-0.518085365576571,24.6558654736342,-1.08402714237688,0.323070653966706,0.675596243552122,-5.94111985907444
"P61026",1.24943245684413,22.3549007963808,1.08136909966209,0.324153555742023,0.675596243552122,-5.94385721655072
"P78417",0.819026522761895,22.5260582941933,1.07532404020079,0.326627666566891,0.675596243552122,-5.95006650531966
"Q9H4A4",0.533172202687343,24.5103597024084,1.07202841011845,0.327983130786836,0.675596243552122,-5.95344217400974
"P25685",-0.443864790665295,21.0425268285379,-1.07073441298824,0.328516622670867,0.675596243552122,-5.95476575797962
"P30086",-0.159638488816448,25.4809548079979,-1.06721325665668,0.329971996781573,0.675596243552122,-5.95836215625636
"P42892",0.379254164527939,21.0627113940911,1.06646351513305,0.330282574614253,0.675596243552122,-5.95912692156973
"P00918",1.45408457778391,24.4572244537519,1.06645145752568,0.330287571424364,0.675596243552122,-5.95913921793
"Q92598;O95757",-0.504817117782519,20.8639387733499,-1.06634402089184,0.330332097170423,0.675596243552122,-5.95924877791288
"Q96FQ6",0.174519097039834,28.7298275586099,1.06530518928667,0.330762885501211,0.675596243552122,-5.96030776900933
"P09211",0.261697774484819,29.0466155489248,1.06414622687373,0.331244041934309,0.675596243552122,-5.96148842636297
"Q96QK1",0.223352990376736,24.1634601561719,1.0633930402872,0.331557047932623,0.675596243552122,-5.96225526158885
"P55085",0.344744090951981,21.4238805866636,1.05897439039654,0.333398286516639,0.676764839036785,-5.96674681737665
"P22626",-0.162390734857503,20.1594039925465,-1.05826777359651,0.333693517631301,0.676764839036785,-5.96746395495796
"Q16719",0.285638750721859,23.1845925465843,1.05539313189443,0.334896806449241,0.67761830463795,-5.97037815191882
"P31689",0.779361352791849,22.8320313202201,1.05049644793019,0.336954773553673,0.679144926331063,-5.97533018035554
"P55735",-0.285049815207088,21.8345590769338,-1.04863684745892,0.337739058428513,0.679144926331063,-5.97720681096539
"P32119",0.311910757329418,25.7720079771519,1.04800945894274,0.338003999132434,0.679144926331063,-5.97783944843541
"Q71UI9;P0C0S5",0.36541343541732,21.5766916322473,1.04583212987684,0.338924798312851,0.679418692914187,-5.98003304658629
"P62906",0.178899845648782,23.8036542870044,1.04207711278212,0.340517669892509,0.680148724862714,-5.98380900068201
"O00622",0.369775479714907,21.6040038898083,1.04127257824369,0.340859753568612,0.680148724862714,-5.9846168455175
"P09525",-0.156267751148924,25.3450092945126,-1.03719247932515,0.342598948859436,0.680390725519204,-5.98870732452205
"Q7Z699",0.496267732267551,21.736528258279,1.0360110302763,0.343103917727432,0.680390725519204,-5.98988977610318
"Q687X5",-0.542227080139234,21.4428417617073,-1.03546373975265,0.343338045094563,0.680390725519204,-5.99043722548696
"P13726",0.160603767847437,25.2889518514836,1.03005694350047,0.345658096480391,0.683424455598217,-5.99583516680199
"Q9H1K6",0.361975874097574,21.1840303691435,1.02812598086282,0.346489780544672,0.683508314240742,-5.99775836541782
"P02545;P20700;Q03252",-0.443847558793504,27.1451844674775,-1.02305214648724,0.348682941537287,0.68515171104202,-6.00280020289294
"Q9NUP9;O14910",0.248573043991314,23.780102757191,1.02084863897527,0.349638934450937,0.68515171104202,-6.00498456468355
"P05026",-0.176035508489694,25.6250465161242,-1.02042669944182,0.349822237117169,0.68515171104202,-6.00540247438722
"P15121",-0.314168703350273,21.1197699352068,-1.01889677540474,0.350487538096553,0.68515171104202,-6.00691680460957
"O00159",0.147651988717548,26.0974186676134,1.01702649952094,0.35130224591184,0.685197623783004,-6.00876592360795
"Q9NZT2",0.304316948540219,21.3617598547409,1.00520187427794,0.356488909033969,0.690782523586531,-6.02040316450949
"P62333",0.568011935280822,21.6702728526474,1.0051488692005,0.356512298000644,0.690782523586531,-6.02045512009764
"P09382",1.13388858485852,22.8166343291637,1.00504384012051,0.356558646701131,0.690782523586531,-6.02055806407622
"Q969E2",0.264001401373303,21.1886741093014,1.00297955373292,0.357470595640336,0.690881474106875,-6.02257987098584
"P40926",0.742928785881283,23.2988863386539,1.00131959915802,0.35820529084756,0.690881474106875,-6.02420359564934
"P55072",-0.133546046498246,24.5448712980619,-0.993669910603187,0.361606837021075,0.695892268578335,-6.03166236891242
"P29317;P54762;P54760;Q15375;Q9UF33;Q06187;P29320;P54764;P29322;P54756",0.631462007309072,21.7414740367257,0.990384225568343,0.363075845138001,0.697170026362547,-6.03485391175272
"P51153",0.556850687683859,22.4336738810863,0.988364857460951,0.363981073631753,0.697361968506854,-6.0368117838495
"Q9H2G2",0.717603296117439,22.4990157070306,0.983591408385926,0.366128100249213,0.697476873344974,-6.04142881982429
"P41250",-0.723215492871745,23.2697838090479,-0.982522509378295,0.366610266248269,0.697476873344974,-6.04246056038261
"O95394",0.994416572750435,20.8939497265328,0.981450808218971,0.367094207599895,0.697476873344974,-6.04349422000484
"P07948",0.147018884932109,22.9815231694163,0.981078055490645,0.367262649244005,0.697476873344974,-6.04385355678854
"P15924",-0.165099385338547,23.5886561678542,-0.977739994669241,0.368773834126642,0.698814311495999,-6.04706722243108
"P07384",0.163555277956537,24.5549617397801,0.975749210593706,0.36967745609424,0.698997111304829,-6.04898016858932
"P49721",0.595942701730507,23.0220559176063,0.970021978335949,0.372286934785868,0.702397571948935,-6.05446820346784
"P61160",0.204183204058875,25.3646708788303,0.964966947750404,0.374602328003021,0.704516265530951,-6.05929320079853
"P00558;P07205",0.146562717797917,27.7093141145616,0.96402084405914,0.37503694966486,0.704516265530951,-6.06019427332585
"Q96FZ5",0.465608638824193,21.0938939011073,0.96042014502028,0.376694707881861,0.706098738150848,-6.06361786941473
"Q92882",0.702741498411275,21.6374983638408,0.954554999708977,0.379407460045898,0.706447753506629,-6.06917505742659
"P49207",-0.25297992238875,22.2772663894714,-0.954387704284977,0.379485064058587,0.706447753506629,-6.06933321357311
"Q9BUL8",0.274070394460015,20.8878012059171,0.951759412940877,0.380705909580869,0.706447753506629,-6.07181532862828
"Q14974",0.162295288165502,24.8660433425386,0.951680705893497,0.38074251696361,0.706447753506629,-6.07188958297874
"Q9BS40",0.130919257595835,25.7471972655372,0.949623434936944,0.381700359778151,0.706447753506629,-6.07382891252094
"Q9H5V8",0.196042642194815,22.7874933077501,0.949462305164325,0.381775460324599,0.706447753506629,-6.07398067825684
"P49588",0.14703784149431,22.730105150075,0.945097404606689,0.383814324663845,0.708706194368635,-6.07808489942734
"P40227;Q92526",1.40973849515042,23.5674831826606,0.941970258057909,0.385280296171551,0.709899439328857,-6.08101694789328
"P78324",0.473618440539248,20.9268940340795,0.938689948527931,0.386822797675121,0.710508141783592,-6.08408509472259
"P15151",0.276108460508379,20.8738036335126,0.937779980345464,0.387251550718078,0.710508141783592,-6.08493484269076
"P21980",-0.674105747051559,21.3862281767654,-0.929743266633086,0.391054434769003,0.714838130504976,-6.09241384190647
"P60953;P17081;Q9H4E5",0.178907119288592,26.9537453009533,0.92384292165494,0.393864951673281,0.714838130504976,-6.09787500623159
"P60660;P14649",0.160626246214278,25.9802008850052,0.922889032663317,0.394320793676443,0.714838130504976,-6.0987555195052
"P34932",0.121380531183291,24.0023504553421,0.922557780463195,0.394479187704434,0.714838130504976,-6.09906113589237
"P07996",0.854083154033876,21.0722763460625,0.922538521121279,0.394488398419065,0.714838130504976,-6.09907890228292
"P14625",0.563387747973348,22.8173136222852,0.922379965022878,0.394564233696742,0.714838130504976,-6.09922515711135
"P22735",-0.128910281098378,25.9949751475891,-0.920137343468508,0.395638065480064,0.715287191452475,-6.10129182577933
"Q9HD42",0.837783385402201,22.411159140769,0.916518224580139,0.397375794365126,0.716702499057251,-6.10461924333028
"Q16658",-0.362892971943928,22.6177529118802,-0.9144742601396,0.398359823753843,0.716702499057251,-6.10649422410959
"P04792",0.393918082493048,26.7793851053032,0.913346232940487,0.39890370039907,0.716702499057251,-6.10752767868681
"O75348;O95670",0.32301875811255,23.9001569815688,0.910394078963132,0.400329799629314,0.717775582772227,-6.11022789619352
"O60888",1.08056490076606,22.790672078272,0.901920465957635,0.404445048514671,0.723655809945672,-6.11794261010163
"P22314",0.176297934919894,24.7975237910597,0.897119588799684,0.406791036802689,0.726334801379021,-6.12228985451709
